video_id,comment,sentiment,negative_words,positive_words,neutral_words
pWwWyXVeQW0,two young little skinny american girl nobody take opinion nyc food lol saying,negative,"['nobody', 'opinion']","[': nobody', 'opinion']","['two', 'young', 'little', 'skinny', 'american', 'girl', 'nyc', 'food', 'lol', 'saying']"
nfvaPGOyKzs,dollar slice automatically overrated,negative,['overrated'],['ve words: overrated'],"['dollar', 'slice', 'automatically']"
hBoR3SzLDVz,comment least like,negative,['least'],[': least'],"['comment', 'like']"
DrcXr0X8W38,climate nut’s shut wood fired oven,negative,"['nut', 'shut']","[': nut', 'shut']","['climate', 'wood fired oven']"
n0mMKr94omR,yall need better host,negative,[''],[':'],['']
BnFEXQYaLaI,would bartender use block ice would grab dirty hand like,negative,['dirty'],[': dirty'],"['would', 'bartender', 'use', 'block ice', 'grab', 'hand', 'like']"
6vIUx8HoMRg,manhattan mexico wtf,negative,['wtf'],[': wtf'],"['manhattan', 'mexico']"
sn35ZLdByls,find slightly weird every food channel like always call anything review legend,negative,[''],[':'],['']
NsXgagkSa11,bar advised underground floor dont window right,negative,"['bar', 'underground', 'floor', 'window', 'right']","[': bar', 'underground', 'floor', 'window', 'right']","['advised', 'dont']"
AtKvmG4kNuZ,honestly think dude stupid hell participating video illegal unregulated alcoholic drink production sale tax evasion,negative,[''],[':'],['']
afEj8uvcdfm,miss anthony,negative,['miss (could imply a sense of loss or absence)'],[': miss (could imply a sense of loss or absence)'],['anthony']
y2S8iXtXAwt,don’t try pakistani food,negative,['try'],[': try'],"['pakistani', 'food', ""don't""]"
m7u9SeYtSGQ,cant korean cant,negative,['cant'],[': cant'],['korean']
UIef4pgipWC,worried viewer thinking moneybrhow many people expect watch hour video without time slot,negative,"['worried', 'without']","[': worried', 'without']","['viewer', 'thinking', 'money', 'people', 'expect', 'watch', 'hour', 'video', 'time slot']"
u6eH3lP6gsi,cafe lyria happened cold foam top that’s coffee tasted watery,negative,"['cold', 'watery']","[': cold', 'watery']","['cafe', 'lyria', 'happened', 'foam', 'top', 'coffee', 'tasted']"
w5PlMJX8UwX,dollar slice automatically overrated,negative,['overrated'],['ve words: overrated'],"['dollar', 'slice', 'automatically']"
5JDrO9F_VBU,giving challenge comment council far beyond limited understanding lord cthulhu,negative,"['challenge', 'limited', 'understanding']","['ve words: challenge', 'limited', 'understanding']","['giving', 'comment', 'council', 'far beyond', 'lord cthulhu']"
1L3ULUWsHsE,dollar slice automatically overrated,negative,['overrated'],['ve words: overrated'],"['dollar', 'slice', 'automatically']"
kj9RVQUs8m0,halal meat 🤮🤢bridk many dhimmis amongst u,negative,"['🤮', '🤢', 'dhimmis']","[': 🤮', '🤢', 'dhimmis']","['halal', 'meat', 'many', 'among', 'u']"
D7Em6YeqWjz,guy could seriously use hand,negative,"['seriously', 'use']","[': seriously', 'use']","['guy', 'hand']"
TC0SxG1pcIx,shouldnt called little china town,negative,['called'],[': called'],"['little', 'china town']"
gt0eJe1RVof,gun fever,negative,['fever'],[': fever'],['gun']
Fvf8pH1MM74,find slightly weird every food channel like always call anything review legend,negative,[''],[':'],['']
V2dTxoFAxLw,would fat lived near,negative,['fat'],[': fat'],"['would', 'lived', 'near']"
OAD4P2ijShx,hey tiny mouth,negative,['tiny'],[': tiny'],"['hey', 'mouth']"
ZqcZ1WBlQP4,california debauchery,negative,['debauchery'],[': debauchery'],['california']
SYtMb3t2xW4,когда стекло лопается то много микро осколков попадут в напиток и соответственно в организм,negative,"['лопается (shatters)', 'осколков (shards)']","[': лопается (shatters)', 'осколков (shards)']","['когда (when)', 'стекло (glass)', 'много (a lot)', 'попадут (will get into)', 'напиток (drink)', 'и (and)', 'соответственно (therefore)', 'в (in)', 'организм (body)']"
MKrN_dEJl1A,california debauchery,negative,['debauchery'],[': debauchery'],['california']
UNK4DfNpVeI,biggest hypocrisy abc trying act surprised remorseful helped create situation shame,negative,"['hypocrisy', 'shame', 'create']","[': hypocrisy', 'shame', 'create']","['biggest', 'abc', 'trying', 'act', 'surprised', 'remorseful', 'helped', 'situation']"
TtnYNGVuaqs,honestly think dude stupid hell participating video illegal unregulated alcoholic drink production sale tax evasion,negative,[''],[':'],['']
hvEyldyV7Nd,hrefhttpswwwyoutubecomwatchvewvphsmjcta imagine miserable person 😔,negative,['miserable 😔'],[': miserable 😔'],"['imagine', 'person']"
TyZGLx1kOeu,wonder one kid decided push cabbage rest life,negative,['push'],[': push'],"['wonder', 'one', 'kid', 'decided', 'cabbage', 'rest', 'life']"
XDyqsJkulsM,country falling apart much violence complete failure aspect law,negative,"['falling apart', 'violence', 'complete failure']","[': falling apart', 'violence', 'complete failure']","['country', 'aspect', 'law']"
PnX19J5SiQq,california debauchery,negative,['debauchery'],[': debauchery'],['california']
iyrlfWRG6_c,problem artist actor typically dont contribute fair share,negative,"['problem', 'typically', 'dont', 'fair share']","['ve words: problem', 'typically', 'dont', 'fair share']","['artist', 'actor', 'contribute']"
vXDDujV9u6C,please throw bagel stranger,negative,['throw'],[': throw'],"['please', 'bagel', 'stranger']"
YmlKp1lAoNd,worried viewer thinking moneybrhow many people expect watch hour video without time slot,negative,"['worried', 'without']","[': worried', 'without']","['viewer', 'thinking', 'money', 'people', 'expect', 'watch', 'hour', 'video', 'time slot']"
TPmJqPX-px4,someone pm subscribe channel promise pay subscribed channel nothing scammer scammer scammer scammer scammer scammer,negative,[''],[':'],['']
Dhmts7gvnH2,nooooooooo non farlooooo noooo,negative,[''],[':'],['s:']
XOC8lfCb5d4,james channel aimed adult want eat place menu isnt wall,negative,"['aimed', ""isn't"", 'wall']","[': aimed', ""isn't"", 'wall']","['james', 'channel', 'adult', 'want', 'eat', 'place', 'menu']"
wyGHe64BfIm,huge hole pant,negative,['hole'],[': hole'],"['huge', 'pant']"
SeDT3X2Wte8,huge hole pant,negative,['hole'],[': hole'],"['huge', 'pant']"
Ob1K_hQRW9I,man speak much,negative,['much'],[': much'],"['man', 'speak']"
XRKuEPxvvE4,please throw bagel stranger,negative,['throw'],[': throw'],"['please', 'bagel', 'stranger']"
8WROFLbAohc,sandwich look disgusting much meat jikes,negative,"['disgusting', 'meat', 'yikes']","[': disgusting', 'meat', 'yikes']","['sandwich', 'look', 'much']"
EqBHZb3pkIp,would fat lived near,negative,['fat'],[': fat'],"['would', 'lived', 'near']"
W5L35pPkrgQ,thing italian two cafones last name im bensonhurst jerk wannabee,negative,"['jerk', 'wannabee']","[': jerk', 'wannabee']","['thing', 'italian', 'two', 'last name', 'in', 'bensonhurst']"
P5mkPBBCwpu,gun fever,negative,['fever'],[': fever'],['gun']
w4oUgznPPRp,many time commented bron comment,negative,['commented'],[': commented'],"['many', 'bron', 'comment']"
lyAJccK3FXv,country falling apart much violence complete failure aspect law,negative,"['falling apart', 'violence', 'complete failure']","[': falling apart', 'violence', 'complete failure']","['country', 'aspect', 'law']"
3pmJXoIZG7b,place including hot dog street stand cashless im travelling ireland changing u dollar always hassle change back losing money exchange process rather pay everything card,negative,"['hassle', 'losing', 'money', 'exchange']","[': hassle', 'losing', 'money', 'exchange']","['place', 'hot dog', 'street stand', 'cashless', 'traveling', 'ireland', 'changing', 'dollar', 'pay', 'everything', 'card']"
yLMmv2Tgad1,please throw bagel stranger,negative,['throw'],[': throw'],"['please', 'bagel', 'stranger']"
I6gZGmaniAf,dollar slice automatically overrated,negative,['overrated'],['ve words: overrated'],"['dollar', 'slice', 'automatically']"
RLCnNY7jA_k,whats name shop expensive even nyc,negative,['expensive'],[': expensive'],"['whats', 'name', 'shop', 'even', 'nyc']"
7utyMbClzXS,people it’s scary,negative,['scary'],[': scary'],['people']
O1Nv9rxs03A,nah aint wanna eddie huang try hard,negative,[''],[':'],['']
GSHl5IURKaK,south american style robbery definitely migrant smh,negative,"['robbery', 'migrant', 'smh (shaking my head)']","[': robbery', 'migrant', 'smh (shaking my head)']",['south american style']
wuBNdnE1GCl,dollar slice automatically overrated,negative,['overrated'],['ve words: overrated'],"['dollar', 'slice', 'automatically']"
lNrypWRwKcs,disappointingly basic choice pizza shop,negative,"['disappointingly', 'basic']","[': disappointingly', 'basic']","['choice', 'pizza shop']"
XAEywAVFcYY,serf peoplebrthis girl hold drink,negative,['serf'],[': serf'],"['people', 'girl', 'hold', 'drink']"
vfNusORSA4D,disliked due music,negative,['disliked'],['ve words: disliked'],['ive words: disliked']
wuBNdnE1GCl,manhattan mexico wtf,negative,['wtf'],[': wtf'],"['manhattan', 'mexico']"
7hqDLDWtGti,wont get table paul allen,negative,['wont'],[': wont'],"['get', 'table', 'paul', 'allen']"
k0wHyonFCNa,california debauchery,negative,['debauchery'],[': debauchery'],['california']
PSTwa6eJb7x,guy washed lack consistency gon hurt buddy,negative,[''],[':'],['']
IR79eqfOZnK,cleaned gut cutting head,negative,"['cleaned', 'cutting', 'head']","[': cleaned', 'cutting', 'head']",['gut']
EGArOPGoaC4,south american style robbery definitely migrant smh,negative,"['robbery', 'migrant', 'smh (shaking my head)']","[': robbery', 'migrant', 'smh (shaking my head)']",['south american style']
4hJFkoCW4fI,miss anthony,negative,['miss (could imply a sense of loss or absence)'],[': miss (could imply a sense of loss or absence)'],['anthony']
yNt7T7p4nQD,😩i wanting eat like vacation last experience got food poisoning,negative,[''],[':'],['']
BBL1xZd2Oyl,stop venezuelan immigrant save country,negative,"['stop', 'immigrant']","[': stop', 'immigrant']","['venezuelan', 'save', 'country']"
Rfu04c6kpEN,industrial revolution ration key,negative,"['industrial', 'ration']","[': industrial', 'ration']","['revolution', 'key']"
Jyncks5LoKy,huge hole pant,negative,['hole'],[': hole'],"['huge', 'pant']"
s1p3HXlcB3P,cleaned gut cutting head,negative,"['cleaned', 'cutting', 'head']","[': cleaned', 'cutting', 'head']",['gut']
SUJ8jnl3zfs,comment least like,negative,['least'],[': least'],"['comment', 'like']"
pXuHpoUCilt,country falling apart much violence complete failure aspect law,negative,"['falling apart', 'violence', 'complete failure']","[': falling apart', 'violence', 'complete failure']","['country', 'aspect', 'law']"
9TO47WLcT0O,paola pinche youtubers im trying feed keedz,negative,['pinche'],[': pinche'],"['paola', 'youtubers', 'im', 'trying', 'feed', 'keedz']"
7DYqYp2vIoo,new venesuela soo sad,negative,[''],[':'],['']
xLNbfrrO0w4,halal meat 🤮🤢bridk many dhimmis amongst u,negative,"['🤮', '🤢', 'dhimmis']","[': 🤮', '🤢', 'dhimmis']","['halal', 'meat', 'many', 'among', 'u']"
VsBiC83_kdA,tell eat chicken nugget,negative,['tell'],[': tell'],"['eat', 'chicken', 'nugget']"
L6XSnyJwxHq,dollar slice automatically overrated,negative,['overrated'],['ve words: overrated'],"['dollar', 'slice', 'automatically']"
UdtNnRk6u33,hrefhttpswwwyoutubecomwatchvufhljhwgta kid wont little long meal like,negative,"['kid', 'wont', 'little', 'long', 'meal']","[': kid', 'wont', 'little', 'long', 'meal']",['like']
3emoIdcJfjc,guy washed lack consistency gon hurt buddy,negative,[''],[':'],['']
JijlkiCVhVX,miss anthony,negative,['miss (could imply a sense of loss or absence)'],[': miss (could imply a sense of loss or absence)'],['anthony']
Z3jrgPkmygR,underwhelming honest given ny offer,negative,['underwhelming'],[': underwhelming'],"['honest', 'given', 'ny', 'offer']"
EEWq_uXyvHQ,hrefhttpswwwyoutubecomwatchvewvphsmjcta imagine miserable person 😔,negative,['miserable 😔'],[': miserable 😔'],"['imagine', 'person']"
YNofcB7XhIg,give wifey makeover cuz,negative,"['give', 'makeover']","[': give', 'makeover']","['wifey', 'cuz']"
TRwmHpfX8rV,cant korean cant,negative,['cant'],[': cant'],['korean']
r1DOMjJOtN7,honestly think dude stupid hell participating video illegal unregulated alcoholic drink production sale tax evasion,negative,[''],[':'],['']
8ere5lZFKtO,imagine spending half day prepping food devoured le min,negative,[''],['ve words:'],['']
h1xc_axTqts,meat portion small imo though main even,negative,[''],[':'],['']
9hkoJaPBDg9,talk much,negative,['much'],[': much'],['talk']
na34GoyJ5rD,wont get table paul allen,negative,['wont'],[': wont'],"['get', 'table', 'paul', 'allen']"
pdc95djk1KE,drawback food cost way nyc,negative,"['drawback', 'cost']","[': drawback', 'cost']","['food', 'way', 'nyc']"
7NWCrHzJyOE,dude dont make tip solving problem one bottle time,negative,[''],[':'],['']
UWOP2SBQAU5,manhattan mexico wtf,negative,['wtf'],[': wtf'],"['manhattan', 'mexico']"
xfzpwdMV0Zg,wont get table paul allen,negative,['wont'],[': wont'],"['get', 'table', 'paul', 'allen']"
kwluijDb4al,serf peoplebrthis girl hold drink,negative,['serf'],[': serf'],"['people', 'girl', 'hold', 'drink']"
htBBTjCPZr8,feel dumb asking r bitter,negative,"['dumb', 'bitter']","[': dumb', 'bitter']","['feel', 'asking']"
dsDyaSRttnD,serf peoplebrthis girl hold drink,negative,['serf'],[': serf'],"['people', 'girl', 'hold', 'drink']"
FeKXMIv24VD,sadly late life episode madagascar sad depressing hit job hind sight extremely depressed,negative,"['sad', 'late', 'depressing', 'hit job', 'hind sight', 'extremely depressed']","[': sad', 'late', 'depressing', 'hit job', 'hind sight', 'extremely depressed']","['life', 'episode', 'madagascar']"
NZkQTGKn3G5,problem artist actor typically dont contribute fair share,negative,"['problem', 'typically', 'dont', 'fair share']","['ve words: problem', 'typically', 'dont', 'fair share']","['artist', 'actor', 'contribute']"
3LtEi7TWm5i,poo,negative,['poo'],[': poo'],['s: poo']
09o1yVsDIhH,poo,negative,['poo'],[': poo'],['s: poo']
M3CXiP70V0Y,stop venezuelan immigrant save country,negative,"['stop', 'immigrant']","[': stop', 'immigrant']","['venezuelan', 'save', 'country']"
i0gcWKOG3vA,many time commented bron comment,negative,['commented'],[': commented'],"['many', 'bron', 'comment']"
qjPxNCLJaH0,almost smell food,negative,['smell'],[': smell'],"['almost', 'food']"
xjy2Wuod5uI,tell eat chicken nugget,negative,['tell'],[': tell'],"['eat', 'chicken', 'nugget']"
fLt5cKJelis,rip lynja,negative,['rip'],[': rip'],['lynja']
f0sM9leiNEn,drawback food cost way nyc,negative,"['drawback', 'cost']","[': drawback', 'cost']","['food', 'way', 'nyc']"
KXQJTKIsNhY,nooooooooo non farlooooo noooo,negative,[''],[':'],['s:']
b0GM6kCwya0,underwhelming honest given ny offer,negative,['underwhelming'],[': underwhelming'],"['honest', 'given', 'ny', 'offer']"
AgkCn9mksQP,soon clown start breathing entire day challenge smh,negative,[''],[':'],['']
ZGe5lbcivEO,disappointingly basic choice pizza shop,negative,"['disappointingly', 'basic']","[': disappointingly', 'basic']","['choice', 'pizza shop']"
uNca5e-86bU,underwhelming honest given ny offer,negative,['underwhelming'],[': underwhelming'],"['honest', 'given', 'ny', 'offer']"
ZcB_SLZT3-4,drain use bar top,negative,['drain'],[': drain'],"['use', 'bar', 'top']"
g7tzQc6QzDI,drain use bar top,negative,['drain'],[': drain'],"['use', 'bar', 'top']"
jnJO8W3tHKk,steadfast twig geometrically grease cowbell accordantly fire upbeat tooth racial understood license,negative,"['grease', 'racial']","[': grease', 'racial']","['steadfast', 'twig', 'geometrically', 'cowbell', 'accordantly', 'fire', 'upbeat', 'tooth', 'understood', 'license']"
EN8nZHLdL9d,doubt guy speaks canto often,negative,['doubt'],[': doubt'],"['guy', 'speaks', 'canto', 'often']"
EpVbVXdWLCn,much food flavor stuck wok,negative,['stuck'],[': stuck'],"['much', 'food', 'flavor', 'wok']"
Fbov67-1w2Q,two young little skinny american girl nobody take opinion nyc food lol saying,negative,"['nobody', 'opinion']","[': nobody', 'opinion']","['two', 'young', 'little', 'skinny', 'american', 'girl', 'nyc', 'food', 'lol', 'saying']"
c7xV_Y-92Ls,😩i wanting eat like vacation last experience got food poisoning,negative,[''],[':'],['']
zqlAwsCxELf,dollar slice automatically overrated,negative,['overrated'],['ve words: overrated'],"['dollar', 'slice', 'automatically']"
pRLsrr6KV2M,rip anthony,negative,['rip'],[': rip'],['anthony']
KmvQWdLX5E4,meat portion small imo though main even,negative,[''],[':'],['']
