video_id,title,description,published_at,channel_title,view_count,like_count,dislike_count,comment_count
yGYx8PXl03s,Exploring New Restaurants in NYC #2245,A detailed review of new restaurants in NYC.,2024-04-03T05:00:00,Powell Ltd,92667,8100,188,583
BPf4gGlGQTX,Exploring New Restaurants in NYC #2246,A detailed review of new restaurants in NYC.,2024-04-03T06:00:00,Bruce-Thomas,18649,6915,941,868
Z01ZluwfsGk,Exploring New Restaurants in NYC #2247,A detailed review of new restaurants in NYC.,2024-04-03T07:00:00,Ellison-Morgan,81339,3214,901,283
ZZQnm00pJAj,Exploring New Restaurants in NYC #2248,A detailed review of new restaurants in NYC.,2024-04-03T08:00:00,Jackson-Collins,14952,4760,849,358
RwMlvpIqc01,Exploring New Restaurants in NYC #2249,A detailed review of new restaurants in NYC.,2024-04-03T09:00:00,Gutierrez PLC,546331,2396,17,131
F7acKMkiiIQ,Exploring New Restaurants in NYC #2250,A detailed review of new restaurants in NYC.,2024-04-03T10:00:00,"Hoffman, Cunningham and Allen",929317,3784,528,593
WRiiWiHhgn2,Exploring New Restaurants in NYC #2251,A detailed review of new restaurants in NYC.,2024-04-03T11:00:00,"Nicholson, Carter and Flynn",299304,7284,296,406
5bBM3X3Y3PA,Exploring New Restaurants in NYC #2252,A detailed review of new restaurants in NYC.,2024-04-03T12:00:00,Hahn-Brooks,722287,4730,983,628
DkcvkaEGmhX,Exploring New Restaurants in NYC #2253,A detailed review of new restaurants in NYC.,2024-04-03T13:00:00,"Atkins, Miller and Martin",383768,2181,683,935
QLzaNfNYElv,Exploring New Restaurants in NYC #2254,A detailed review of new restaurants in NYC.,2024-04-03T14:00:00,"Daniels, Brown and Warner",511537,4943,173,645
oto2BJ4EDjl,Exploring New Restaurants in NYC #2255,A detailed review of new restaurants in NYC.,2024-04-03T15:00:00,Edwards-Steele,903385,8622,454,699
kIiMnm3opg1,Exploring New Restaurants in NYC #2256,A detailed review of new restaurants in NYC.,2024-04-03T16:00:00,"Rodriguez, Miller and Warren",628719,5323,36,134
yO6dKL77wXR,Exploring New Restaurants in NYC #2257,A detailed review of new restaurants in NYC.,2024-04-03T17:00:00,"Nguyen, Scott and Casey",435168,7281,870,574
MVQfDvZdh1i,Exploring New Restaurants in NYC #2258,A detailed review of new restaurants in NYC.,2024-04-03T18:00:00,Martinez Ltd,680812,8562,214,972
ZbXvlNJtpBQ,Exploring New Restaurants in NYC #2259,A detailed review of new restaurants in NYC.,2024-04-03T19:00:00,Ferguson-Mueller,71031,9073,379,181
WPq24CkHkOx,Exploring New Restaurants in NYC #2260,A detailed review of new restaurants in NYC.,2024-04-03T20:00:00,Lara-Russo,280246,7471,471,212
M9H3NblKUKe,Exploring New Restaurants in NYC #2261,A detailed review of new restaurants in NYC.,2024-04-03T21:00:00,Larson PLC,295578,5728,136,899
OviALxoAuGS,Exploring New Restaurants in NYC #2262,A detailed review of new restaurants in NYC.,2024-04-03T22:00:00,Black-Hernandez,709790,104,110,815
YK0Y6mlWgWk,Exploring New Restaurants in NYC #2263,A detailed review of new restaurants in NYC.,2024-04-03T23:00:00,"Bautista, Johnson and Cummings",977241,1016,47,877
fvytcP9lhJW,Exploring New Restaurants in NYC #2264,A detailed review of new restaurants in NYC.,2024-04-04T00:00:00,Taylor Group,459601,8511,497,648
YiZ7o4cJcRf,Exploring New Restaurants in NYC #2265,A detailed review of new restaurants in NYC.,2024-04-04T01:00:00,Anderson-Elliott,845539,891,297,892
hfw7bxXaADK,Exploring New Restaurants in NYC #2266,A detailed review of new restaurants in NYC.,2024-04-04T02:00:00,"Nixon, Meza and Brown",320813,3668,836,449
bmFq9512k2n,Exploring New Restaurants in NYC #2267,A detailed review of new restaurants in NYC.,2024-04-04T03:00:00,"Rivers, Stokes and Reyes",712381,9553,901,294
mBP5ESx4xmb,Exploring New Restaurants in NYC #2268,A detailed review of new restaurants in NYC.,2024-04-04T04:00:00,"Suarez, Young and Johnson",871373,8541,390,338
lEe9eCFahkM,Exploring New Restaurants in NYC #2269,A detailed review of new restaurants in NYC.,2024-04-04T05:00:00,"Garcia, Soto and Day",939786,5402,217,961
bInSrSnT6OW,Exploring New Restaurants in NYC #2270,A detailed review of new restaurants in NYC.,2024-04-04T06:00:00,Martin-Saunders,983098,219,862,801
YRVZbXHAnQV,Exploring New Restaurants in NYC #2271,A detailed review of new restaurants in NYC.,2024-04-04T07:00:00,Smith PLC,676901,6302,952,420
eWZrvru18HS,Exploring New Restaurants in NYC #2272,A detailed review of new restaurants in NYC.,2024-04-04T08:00:00,"Russell, Smith and Myers",420126,2750,688,925
5qS7Euq0sw5,Exploring New Restaurants in NYC #2273,A detailed review of new restaurants in NYC.,2024-04-04T09:00:00,"Bonilla, Griffith and Barker",495254,6818,231,894
Hnc1ikzahB5,Exploring New Restaurants in NYC #2274,A detailed review of new restaurants in NYC.,2024-04-04T10:00:00,"Mason, Burns and Jackson",205482,9826,922,252
OvjM38df6uT,Exploring New Restaurants in NYC #2275,A detailed review of new restaurants in NYC.,2024-04-04T11:00:00,Curtis Inc,872481,9731,437,940
9eiiJNdbBSu,Exploring New Restaurants in NYC #2276,A detailed review of new restaurants in NYC.,2024-04-04T12:00:00,"Johnson, Drake and Hill",40998,660,444,360
ru6Y9wn3Gwr,Exploring New Restaurants in NYC #2277,A detailed review of new restaurants in NYC.,2024-04-04T13:00:00,Shelton and Sons,368262,9302,869,884
xNTiAm2ljLt,Exploring New Restaurants in NYC #2278,A detailed review of new restaurants in NYC.,2024-04-04T14:00:00,Lee PLC,24393,9292,334,410
Yr0f2cpxnZO,Exploring New Restaurants in NYC #2279,A detailed review of new restaurants in NYC.,2024-04-04T15:00:00,Porter and Sons,513825,3066,8,389
5fulasQt2hk,Exploring New Restaurants in NYC #2280,A detailed review of new restaurants in NYC.,2024-04-04T16:00:00,Scott-Ellis,736354,1770,10,471
zmDxWpa8dYc,Exploring New Restaurants in NYC #2281,A detailed review of new restaurants in NYC.,2024-04-04T17:00:00,Shields PLC,742076,6148,991,642
SLT0u69ZV2z,Exploring New Restaurants in NYC #2282,A detailed review of new restaurants in NYC.,2024-04-04T18:00:00,Hamilton-Arnold,393826,3074,590,896
BOyLLNz0ldv,Exploring New Restaurants in NYC #2283,A detailed review of new restaurants in NYC.,2024-04-04T19:00:00,"Perry, Ward and Case",654105,9975,119,563
B8vd8rHZaH2,Exploring New Restaurants in NYC #2284,A detailed review of new restaurants in NYC.,2024-04-04T20:00:00,Roberson and Sons,278965,2420,461,586
mCwC9Igqai7,Exploring New Restaurants in NYC #2285,A detailed review of new restaurants in NYC.,2024-04-04T21:00:00,"Porter, Mullins and Garcia",684369,9452,295,511
hOI8uKUDcX9,Exploring New Restaurants in NYC #2286,A detailed review of new restaurants in NYC.,2024-04-04T22:00:00,Hughes and Sons,142887,6268,901,830
2uZ7Oq8pmlG,Exploring New Restaurants in NYC #2287,A detailed review of new restaurants in NYC.,2024-04-04T23:00:00,Lowe Group,99295,8361,388,426
eSFZV73Mroo,Exploring New Restaurants in NYC #2288,A detailed review of new restaurants in NYC.,2024-04-05T00:00:00,Charles-Cohen,625436,3348,252,127
G7TJf9HTiFK,Exploring New Restaurants in NYC #2289,A detailed review of new restaurants in NYC.,2024-04-05T01:00:00,Graham-Lopez,268512,8545,441,277
BzzFzENR8I5,Exploring New Restaurants in NYC #2290,A detailed review of new restaurants in NYC.,2024-04-05T02:00:00,White-Gonzalez,315058,6690,186,349
66ctoiyCxeJ,Exploring New Restaurants in NYC #2291,A detailed review of new restaurants in NYC.,2024-04-05T03:00:00,Hanson-Berry,335039,2371,234,682
lfZWWdRGCD3,Exploring New Restaurants in NYC #2292,A detailed review of new restaurants in NYC.,2024-04-05T04:00:00,Green Ltd,995328,7632,169,489
K5ex9BSr3Aj,Exploring New Restaurants in NYC #2293,A detailed review of new restaurants in NYC.,2024-04-05T05:00:00,Montgomery-Robinson,86262,97,469,82
Es5C06FRLe6,Exploring New Restaurants in NYC #2294,A detailed review of new restaurants in NYC.,2024-04-05T06:00:00,"Walton, Velez and Johnston",898007,42,965,931
GiFHvgrfmcO,Exploring New Restaurants in NYC #2295,A detailed review of new restaurants in NYC.,2024-04-05T07:00:00,"Patel, Thompson and Maldonado",643872,3811,377,601
A69sU4QWeG2,Exploring New Restaurants in NYC #2296,A detailed review of new restaurants in NYC.,2024-04-05T08:00:00,Shields PLC,73196,5044,838,907
etbUtwJLvvo,Exploring New Restaurants in NYC #2297,A detailed review of new restaurants in NYC.,2024-04-05T09:00:00,Cortez and Sons,80085,7709,593,56
i1zAr5qwuok,Exploring New Restaurants in NYC #2298,A detailed review of new restaurants in NYC.,2024-04-05T10:00:00,Martin-White,833104,3804,649,728
frVsr0XWHcO,Exploring New Restaurants in NYC #2299,A detailed review of new restaurants in NYC.,2024-04-05T11:00:00,Hill-Wiley,928569,4242,275,720
obUAfsQSxXI,Exploring New Restaurants in NYC #2300,A detailed review of new restaurants in NYC.,2024-04-05T12:00:00,Munoz-Holmes,944992,4132,602,588
I5ItRN3JSZT,Exploring New Restaurants in NYC #2301,A detailed review of new restaurants in NYC.,2024-04-05T13:00:00,Moody Group,905568,3414,112,813
bIVUpQGzJ4k,Exploring New Restaurants in NYC #2302,A detailed review of new restaurants in NYC.,2024-04-05T14:00:00,Mendoza-Jackson,379119,464,381,93
smBtmetweHQ,Exploring New Restaurants in NYC #2303,A detailed review of new restaurants in NYC.,2024-04-05T15:00:00,"Moore, Thompson and Collier",63982,431,720,271
U1JrjkbQyXl,Exploring New Restaurants in NYC #2304,A detailed review of new restaurants in NYC.,2024-04-05T16:00:00,Sharp-Vega,866177,8204,2,131
Frm7g5R2QlR,Exploring New Restaurants in NYC #2305,A detailed review of new restaurants in NYC.,2024-04-05T17:00:00,Reed-Jones,471886,2719,297,27
NfpeqCUDQgk,Exploring New Restaurants in NYC #2306,A detailed review of new restaurants in NYC.,2024-04-05T18:00:00,"Kirk, Roy and Irwin",469195,5623,969,243
Ec8JMPB9Rjk,Exploring New Restaurants in NYC #2307,A detailed review of new restaurants in NYC.,2024-04-05T19:00:00,Reyes-Maldonado,857247,745,567,480
vX6es3Yn2Gy,Exploring New Restaurants in NYC #2308,A detailed review of new restaurants in NYC.,2024-04-05T20:00:00,Robinson Ltd,482956,489,701,855
v2ECAQggtUY,Exploring New Restaurants in NYC #2309,A detailed review of new restaurants in NYC.,2024-04-05T21:00:00,Watts and Sons,305226,587,65,995
Ke3AmJU8DRg,Exploring New Restaurants in NYC #2310,A detailed review of new restaurants in NYC.,2024-04-05T22:00:00,Hahn-Brooks,789035,1604,307,404
ZVjn46rvtrs,Exploring New Restaurants in NYC #2311,A detailed review of new restaurants in NYC.,2024-04-05T23:00:00,"Pace, Harrington and Vega",923177,1520,261,515
rPfotiWF7Kc,Exploring New Restaurants in NYC #2312,A detailed review of new restaurants in NYC.,2024-04-06T00:00:00,Baird Inc,971273,7178,318,998
cWmmbK5hf5e,Exploring New Restaurants in NYC #2313,A detailed review of new restaurants in NYC.,2024-04-06T01:00:00,Jones-Liu,438135,7222,700,888
FXVSGIVVlEb,Exploring New Restaurants in NYC #2314,A detailed review of new restaurants in NYC.,2024-04-06T02:00:00,Fletcher-Williams,198306,7078,913,717
gbzh2Xqbu7z,Exploring New Restaurants in NYC #2315,A detailed review of new restaurants in NYC.,2024-04-06T03:00:00,Freeman-Walker,152717,3854,434,957
fyiKETXE1PR,Exploring New Restaurants in NYC #2316,A detailed review of new restaurants in NYC.,2024-04-06T04:00:00,"Brown, Williams and Chavez",528745,3793,652,952
0Zvwz5QSDRB,Exploring New Restaurants in NYC #2317,A detailed review of new restaurants in NYC.,2024-04-06T05:00:00,Rasmussen-Boyd,830888,5356,61,815
uwVNtbXgLEn,Exploring New Restaurants in NYC #2318,A detailed review of new restaurants in NYC.,2024-04-06T06:00:00,"Hansen, Snyder and Singleton",510133,3424,738,714
igXPsk6ScjS,Exploring New Restaurants in NYC #2319,A detailed review of new restaurants in NYC.,2024-04-06T07:00:00,Ramirez-Cunningham,243988,5927,60,958
9Bb29RPKrzo,Exploring New Restaurants in NYC #2320,A detailed review of new restaurants in NYC.,2024-04-06T08:00:00,"Smith, Odom and Moore",727284,6445,46,80
8nRTiCZYV7A,Exploring New Restaurants in NYC #2321,A detailed review of new restaurants in NYC.,2024-04-06T09:00:00,"Coleman, Roberts and Ballard",310153,1750,976,546
pysZPbydZZL,Exploring New Restaurants in NYC #2322,A detailed review of new restaurants in NYC.,2024-04-06T10:00:00,Kirk LLC,496290,162,974,101
YzqP7j2E5t1,Exploring New Restaurants in NYC #2323,A detailed review of new restaurants in NYC.,2024-04-06T11:00:00,"Shelton, Wilson and Bell",947069,3435,966,819
0IebM8pfDLz,Exploring New Restaurants in NYC #2324,A detailed review of new restaurants in NYC.,2024-04-06T12:00:00,Gonzalez-Thomas,544569,2862,588,700
qNbiCrcdFFJ,Exploring New Restaurants in NYC #2325,A detailed review of new restaurants in NYC.,2024-04-06T13:00:00,Morris Inc,604017,6220,236,129
unWyiy3n1Xz,Exploring New Restaurants in NYC #2326,A detailed review of new restaurants in NYC.,2024-04-06T14:00:00,Garcia Ltd,914994,2896,887,328
FCmKgesFcT1,Exploring New Restaurants in NYC #2327,A detailed review of new restaurants in NYC.,2024-04-06T15:00:00,"Carlson, Peterson and Harrison",903459,796,653,302
KBGAUECYro2,Exploring New Restaurants in NYC #2328,A detailed review of new restaurants in NYC.,2024-04-06T16:00:00,Barrett PLC,452199,7336,303,326
QU87wa2uvxe,Exploring New Restaurants in NYC #2329,A detailed review of new restaurants in NYC.,2024-04-06T17:00:00,Acevedo PLC,446876,2964,155,635
gIhYppicatg,Exploring New Restaurants in NYC #2330,A detailed review of new restaurants in NYC.,2024-04-06T18:00:00,Wilson-Estrada,569816,367,511,945
v9sVMYf4Mbc,Exploring New Restaurants in NYC #2331,A detailed review of new restaurants in NYC.,2024-04-06T19:00:00,Herman-Gates,568556,5730,492,962
Obampwguhbk,Exploring New Restaurants in NYC #2332,A detailed review of new restaurants in NYC.,2024-04-06T20:00:00,Browning-Wiggins,351143,1208,808,751
Qh8xja1jrNg,Exploring New Restaurants in NYC #2333,A detailed review of new restaurants in NYC.,2024-04-06T21:00:00,Morton-Atkinson,234908,2949,105,460
vn00GF4K2QA,Exploring New Restaurants in NYC #2334,A detailed review of new restaurants in NYC.,2024-04-06T22:00:00,"Valenzuela, Ramirez and Fuentes",525862,5131,980,104
t7bTAxNLhYq,Exploring New Restaurants in NYC #2335,A detailed review of new restaurants in NYC.,2024-04-06T23:00:00,Padilla-Rodriguez,562695,3489,871,428
5BQFyjt5yik,Exploring New Restaurants in NYC #2336,A detailed review of new restaurants in NYC.,2024-04-07T00:00:00,Nguyen-Barnes,459598,4186,556,323
kAYGfO9LEc9,Exploring New Restaurants in NYC #2337,A detailed review of new restaurants in NYC.,2024-04-07T01:00:00,Edwards Group,188573,2749,242,61
83CyOawjtW0,Exploring New Restaurants in NYC #2338,A detailed review of new restaurants in NYC.,2024-04-07T02:00:00,"Miller, Davis and Rodriguez",930796,2606,632,178
ZwZJ5JE3C1T,Exploring New Restaurants in NYC #2339,A detailed review of new restaurants in NYC.,2024-04-07T03:00:00,Conley Inc,248973,4315,651,403
6VRmHCyTZsw,Exploring New Restaurants in NYC #2340,A detailed review of new restaurants in NYC.,2024-04-07T04:00:00,Chavez Ltd,478046,6326,323,635
MIpXqZwlJ4k,Exploring New Restaurants in NYC #2341,A detailed review of new restaurants in NYC.,2024-04-07T05:00:00,Acevedo PLC,98967,8936,124,705
fGsUyeGq8xe,Exploring New Restaurants in NYC #2342,A detailed review of new restaurants in NYC.,2024-04-07T06:00:00,Ferguson-Parker,258113,7338,995,718
mNE1b9mqv6v,Exploring New Restaurants in NYC #2343,A detailed review of new restaurants in NYC.,2024-04-07T07:00:00,"Chapman, Lopez and Jones",977351,9928,567,917
AYpnO8CQlAi,Exploring New Restaurants in NYC #2344,A detailed review of new restaurants in NYC.,2024-04-07T08:00:00,"Kelly, Brown and Page",415052,568,156,371
1CuBXQbkrMS,Exploring New Restaurants in NYC #2345,A detailed review of new restaurants in NYC.,2024-04-07T09:00:00,Mcgee-Hall,742070,797,636,920
N7fo6Tno7CR,Exploring New Restaurants in NYC #2346,A detailed review of new restaurants in NYC.,2024-04-07T10:00:00,Parsons-Hartman,862720,6781,749,752
24a1nJr7kC4,Exploring New Restaurants in NYC #2347,A detailed review of new restaurants in NYC.,2024-04-07T11:00:00,Cunningham PLC,16672,38,609,274
w4hO0TRM3Pd,Exploring New Restaurants in NYC #2348,A detailed review of new restaurants in NYC.,2024-04-07T12:00:00,"Guerrero, Mora and Holloway",644034,7097,646,778
RCKNy0LET38,Exploring New Restaurants in NYC #2349,A detailed review of new restaurants in NYC.,2024-04-07T13:00:00,"Velazquez, Elliott and Garcia",975620,1186,187,297
CwYV9A1oQis,Exploring New Restaurants in NYC #2350,A detailed review of new restaurants in NYC.,2024-04-07T14:00:00,Torres-Smith,939085,9161,1,187
rCdzeZkDO0P,Exploring New Restaurants in NYC #2351,A detailed review of new restaurants in NYC.,2024-04-07T15:00:00,Mills-Miller,60700,2845,935,53
bmE6rvrQgXf,Exploring New Restaurants in NYC #2352,A detailed review of new restaurants in NYC.,2024-04-07T16:00:00,Brown LLC,963030,3488,269,777
vUzMfkQNEXX,Exploring New Restaurants in NYC #2353,A detailed review of new restaurants in NYC.,2024-04-07T17:00:00,Hayden Group,668415,3746,929,63
zhLomFXzqj8,Exploring New Restaurants in NYC #2354,A detailed review of new restaurants in NYC.,2024-04-07T18:00:00,Smith LLC,894063,3142,302,699
ArF8PbRGAgQ,Exploring New Restaurants in NYC #2355,A detailed review of new restaurants in NYC.,2024-04-07T19:00:00,Mcknight Ltd,329249,140,752,987
k3aVe06WewA,Exploring New Restaurants in NYC #2356,A detailed review of new restaurants in NYC.,2024-04-07T20:00:00,Cooper-Young,949553,7420,624,153
ZrSqBbJACmU,Exploring New Restaurants in NYC #2357,A detailed review of new restaurants in NYC.,2024-04-07T21:00:00,"Herman, Brown and Johnston",367099,4518,50,47
lgZre4CP50T,Exploring New Restaurants in NYC #2358,A detailed review of new restaurants in NYC.,2024-04-07T22:00:00,Miller-Dunlap,663325,5516,282,210
fGfkQXcMO1y,Exploring New Restaurants in NYC #2359,A detailed review of new restaurants in NYC.,2024-04-07T23:00:00,"Martinez, Fuentes and Bowman",439549,1452,737,248
UDO1KUxL6qh,Exploring New Restaurants in NYC #2360,A detailed review of new restaurants in NYC.,2024-04-08T00:00:00,Rogers-Sexton,883158,9957,532,607
FFa4LOSZkMg,Exploring New Restaurants in NYC #2361,A detailed review of new restaurants in NYC.,2024-04-08T01:00:00,Carrillo PLC,193354,9096,662,538
Sj8FzaJKXSm,Exploring New Restaurants in NYC #2362,A detailed review of new restaurants in NYC.,2024-04-08T02:00:00,"Vazquez, Hayes and Castro",248373,6668,400,123
ZonBCaJbSiU,Exploring New Restaurants in NYC #2363,A detailed review of new restaurants in NYC.,2024-04-08T03:00:00,Garcia Ltd,7729,2665,825,89
